cell,run,concurrency,batch,operation,startNanos,durationNanos,success,decodedBytes,decodedSha256,threadName
A,A2,8,9,4,4894046765854,4134484,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,8,9,2,4894046735446,4173910,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,8,9,5,4894046740227,4188809,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,8,9,0,4894046788624,4344630,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,8,10,0,4894051277312,260060,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,8,10,2,4894051281304,263297,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,8,10,3,4894051306173,271974,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,8,10,6,4894051318935,302749,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,8,10,5,4894051332372,294056,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,10,1,4894051347818,281324,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,8,10,4,4894051359049,447050,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,8,10,7,4894051567590,268922,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,8,11,3,4894051961861,269369,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,8,11,2,4894051960102,309272,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,8,11,6,4894051989658,289586,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A2,8,11,4,4894051973409,341821,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,8,11,0,4894051975990,345855,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,8,11,7,4894052304700,258579,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,8,11,1,4894052082875,529867,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,8,11,5,4894052303016,403441,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,8,12,2,4894052967481,269579,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A2,8,12,3,4894052970563,271375,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A2,8,12,6,4894052819787,444152,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A2,8,12,0,4894052989367,286472,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A2,8,12,4,4894052992674,308130,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A2,8,12,1,4894053305335,278983,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A2,8,12,7,4894053050232,555807,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A2,8,12,5,4894053291270,317514,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A2,8,13,4,4894053710975,273515,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A2,8,13,2,4894053709612,286091,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A2,8,13,1,4894053710887,293180,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A2,8,13,0,4894053724876,289480,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A2,8,13,5,4894053832840,262318,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A2,8,13,3,4894053713421,469281,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A2,8,13,7,4894054020366,264682,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A2,8,13,6,4894053895458,419683,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,1,4,0,4894055662741,263821,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,1,5,0,4894056073302,299691,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,1,6,0,4894056483850,278036,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,1,7,0,4894056931052,280314,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,1,8,0,4894057411179,285275,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,1,9,0,4894057813505,272236,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,1,10,0,4894058202345,326564,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,1,11,0,4894058668759,287029,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,1,12,0,4894059081779,287667,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,1,13,0,4894059423144,280595,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,2,4,0,4894061187997,269747,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,2,4,1,4894061203967,298409,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,2,5,0,4894061590013,286061,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,2,5,1,4894061603946,286276,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,2,6,1,4894061958089,300997,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,2,6,0,4894061984536,285071,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,2,7,0,4894062333622,289171,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,2,7,1,4894062355443,297606,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,2,8,0,4894062780050,267822,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,2,8,1,4894062799406,291724,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,2,9,0,4894063191265,280768,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,2,9,1,4894063214328,275182,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,2,10,0,4894063603504,300860,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,2,10,1,4894063594541,381644,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,2,11,0,4894064120265,291056,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,2,11,1,4894064142292,287121,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,2,12,0,4894064522651,272521,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,2,12,1,4894064555532,290859,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,2,13,1,4894064977708,294603,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,2,13,0,4894064966086,314362,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,4,4,0,4894066890705,270238,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,4,4,3,4894066914432,273131,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,4,4,2,4894066941873,282293,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,4,4,1,4894066937990,325419,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,4,5,0,4894067392949,282044,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,4,5,3,4894067408122,270805,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,4,5,1,4894067415665,288927,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,4,5,2,4894067418058,314206,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,4,6,0,4894067829677,267507,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,4,6,3,4894067834602,289127,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,4,6,1,4894067844036,296142,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,4,6,2,4894067878189,318133,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,4,7,3,4894068291493,261493,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,4,7,0,4894068291855,270271,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,4,7,1,4894068310394,289486,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,4,7,2,4894068315373,324512,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,4,8,0,4894068721255,260251,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,4,8,1,4894068738687,278472,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,4,8,2,4894068758996,284778,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,4,8,3,4894068769593,308685,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,4,9,1,4894069146464,265757,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,4,9,0,4894069159822,265462,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,4,9,3,4894069188267,283995,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,4,9,2,4894069173595,310870,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,4,10,0,4894069569956,267000,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,4,10,1,4894069578223,305480,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,4,10,2,4894069610387,289767,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,4,10,3,4894069697824,289654,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,4,11,1,4894070088945,257878,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,4,11,0,4894070102902,292346,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,4,11,2,4894070136470,306175,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,4,11,3,4894070110706,331322,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,4,12,0,4894070542794,281652,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,4,12,2,4894070564243,268685,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,4,12,1,4894070556740,328047,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,4,12,3,4894070601952,300339,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,4,13,0,4894070989205,261222,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,4,13,3,4894071015474,291624,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,4,13,1,4894071000356,318274,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,4,13,2,4894071016534,359123,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,4,0,4894076280845,266506,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,8,4,2,4894076284557,308807,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,8,4,3,4894076293337,301197,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,8,4,7,4894076294616,301434,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,8,4,1,4894076322500,304335,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,8,4,4,4894076340889,473088,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,8,4,6,4894076571515,269325,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,4,5,4894076624639,274141,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,8,5,1,4894077042730,262476,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,8,5,0,4894077059837,270098,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,8,5,3,4894077063129,285853,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,8,5,2,4894077089013,272191,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,8,5,4,4894077109306,273152,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,8,5,7,4894077203434,394258,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,8,5,6,4894077320382,293637,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,8,5,5,4894077374099,280748,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,8,6,4,4894077760661,267214,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,8,6,0,4894077749725,284163,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,8,6,2,4894077762356,280287,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,8,6,3,4894077798051,276067,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,8,6,6,4894077818291,289354,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,6,5,4894077821634,442873,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,8,6,7,4894078052621,275847,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,8,6,1,4894078058174,273353,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,8,7,2,4894078548147,266008,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,8,7,3,4894078578492,269880,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,8,7,4,4894078639650,277035,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,8,7,6,4894078617209,344673,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,8,7,7,4894078836523,277128,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,8,7,0,4894078561718,559375,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,8,7,1,4894078614507,553826,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,8,7,5,4894078868610,323261,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,8,8,0,4894079314468,267107,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,8,8,6,4894079327565,286538,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,8,5,4894079335545,290890,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,8,8,7,4894079415701,274202,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,8,8,1,4894079333730,448124,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,8,8,2,4894079532337,267167,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,8,8,3,4894079311094,566130,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,8,8,4,4894079585890,437412,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,8,9,1,4894080148889,274117,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,8,9,3,4894080174438,310755,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,8,9,2,4894080170567,325413,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,8,9,0,4894080147340,516070,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,8,9,5,4894080489915,271215,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,8,9,7,4894080522904,270138,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,8,9,6,4894080473636,333137,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,8,9,4,4894080263634,690751,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,8,10,1,4894081169585,276363,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,8,10,2,4894081194675,275575,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,8,10,6,4894081260551,279471,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,10,5,4894081315123,276022,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,8,10,7,4894081509436,351513,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,8,10,3,4894081595772,275060,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,8,10,4,4894081302918,684958,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,8,10,0,4894081208857,919118,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,8,11,3,4894082305104,284753,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,8,11,6,4894082367144,281771,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,8,11,2,4894082304903,435016,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,8,11,5,4894082634036,267902,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
A,A3,8,11,0,4894082267363,756660,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,8,11,1,4894082326790,715273,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,8,11,4,4894082565131,536416,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,8,11,7,4894082501388,705459,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,8,12,0,4894083343219,268314,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-10
A,A3,8,12,3,4894083364543,268199,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-13
A,A3,8,12,4,4894083374000,285987,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-14
A,A3,8,12,2,4894083377560,284929,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-12
A,A3,8,12,1,4894083417230,467923,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-11
A,A3,8,12,5,4894083658525,264981,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-15
A,A3,8,12,7,4894083691619,289212,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-1
A,A3,8,12,6,4894083717310,299287,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-16
A,A3,8,13,3,4894084119061,282418,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-5
A,A3,8,13,4,4894084132434,298584,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-6
A,A3,8,13,1,4894084164288,300051,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-3
A,A3,8,13,0,4894084114364,385750,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-2
A,A3,8,13,6,4894084326507,274313,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-8
A,A3,8,13,2,4894084166629,508952,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-4
A,A3,8,13,7,4894084414021,289009,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-9
A,A3,8,13,5,4894084314570,447484,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,parallel-7
B,B3,1,4,0,4894087037985,308595,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-52
B,B3,1,5,0,4894087735382,291395,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-53
B,B3,1,6,0,4894088612769,285508,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-54
B,B3,1,7,0,4894089216992,276635,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-55
B,B3,1,8,0,4894089786558,274863,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-56
B,B3,1,9,0,4894090353301,275058,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-57
B,B3,1,10,0,4894090933922,276987,true,265745,1eeadb414471c8f89207118baad01d1a9ec7b05306df0482a79d92d2c615fa99,exp154-decode-58
